pair	retinal_trait	systemic_disease	locus_index	locus_id	chr	start	stop	n_snps	rho	rho_lower	rho_upper	native_lava_p	old_p	old_q	raw_rho	raw_r2	univ_p_retina	univ_p_systemic	native_q	direction	old_significant	native_significant	classification_change	old_native_q	new_q_native_global	old_status	leave_CAD_out_status
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	1212	1212	7	134943222	136113467	423	0.741451	0.24487	1.0	0.00653592	8.76448679656338e-05	0.0025203590765312	0.741450581664506	0.549748965050634	5.08524e-05	0.00383831	0.2774216139297125	positive	True	False	OLD_SIG_NATIVE_NULL	0.2774216139297125	0.2805427384269663	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	1212	1212	7	134943222	136113467	423	0.702061	0.02049	1.0	0.0499365	0.0058513500414349	0.0737203518022604	0.70206058941821	0.492889071214244	0.0033475	0.0214169	0.4500752576805696	positive	False	False	NULL_BOTH	0.4500752576805696	0.45090545080740446	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	1212	1212	7	134943222	136113467	423	0.234114	-0.46653	1.0	0.458371	0.529033190867344	0.931910694413697	0.234113537000787	0.054809148207019	0.0033475	0.00383831	0.8229508528974739	positive	False	False	NULL_BOTH	0.8229508528974739	0.8263886412453809	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_elm_isos_left__sys_ckd_wuttke2019	ret_elm_isos_left	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	-0.531703	-1.0	0.24128	0.156474	0.0873353260056121	0.451435584275445	-0.53170313681392	0.282708225697762	0.00549301	0.0264254	0.6183329348602024	negative	False	False	NULL_BOTH	0.6183329348602024	0.621992590909091	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_elm_isos_left__sys_ad_kunkle2019	ret_elm_isos_left	sys_ad_kunkle2019	1212	1212	7	134943222	136113467	423	0.416901	-0.41486	1.0	0.256679	0.234500698514649	0.725461052946108	0.416901197561298	0.173806608528044	0.00549301	0.0214169	0.713934649743536	positive	False	False	NULL_BOTH	0.713934649743536	0.7176554475481824	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	1212	1212	7	134943222	136113467	423	0.507307	-0.12777	1.0	0.105377	0.0763660792597819	0.417772924029579	0.507306952489437	0.25736034404412	0.000107108	0.0214169	0.555597975996826	positive	False	False	NULL_BOTH	0.555597975996826	0.5573018497923395	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	1212	1212	7	134943222	136113467	423	-0.215912	-0.95842	0.38342	0.433279	0.523209859563844	0.930389804268647	-0.215912358811201	0.046618146687417	0.000107108	0.00383831	0.8101798950738917	negative	False	False	NULL_BOTH	0.8101798950738917	0.8136316532033426	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	0.0717782	-0.65717	0.85382	0.807785	0.851807856710935	0.995144758317208	0.0717782058321086	0.0051521108324764	3.07057e-06	0.0264254	0.9522960139701968	positive	False	False	NULL_BOTH	0.9522960139701968	0.9533562238406507	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ad_kunkle2019	ret_macular_total_left	sys_ad_kunkle2019	1212	1212	7	134943222	136113467	423	0.220148	-0.40478	1.0	0.445738	0.546570839181298	0.939700655170651	0.220147922487642	0.0484651077756247	3.07057e-06	0.0214169	0.8164785090996829	positive	False	False	NULL_BOTH	0.8164785090996829	0.8207551974614395	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	0.0161978	-0.90639	1.0	0.963391	0.97332637633529	0.999283764825096	0.0161977840155368	0.0002623682070139	0.00178829	0.0264254	0.9921600896407397	positive	False	False	NULL_BOTH	0.9921600896407397	0.9928960454545455	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	0.323169	-0.48203	1.0	0.367768	0.396770715887855	0.873237363692222	0.323169102255761	0.104438268652794	0.00251864	0.0264254	0.7786640438037592	positive	False	False	NULL_BOTH	0.7786640438037592	0.7826236766889383	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	1212	1212	7	134943222	136113467	423	-0.323171	-0.9236	0.15398	0.165794	0.224232950275892	0.711449238250938	-0.323171076290532	0.104439544550781	0.00251864	3.83781e-08	0.6277116159954623	negative	False	False	NULL_BOTH	0.6277116159954623	0.6322097543046358	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	1212	1212	7	134943222	136113467	423	-0.333477	-1.0	0.1808	0.187382	0.262231846737872	0.756209662636728	-0.333476597007876	0.111206640751953	0.00251864	7.57633e-06	0.6484666738734045	negative	False	False	NULL_BOTH	0.6484666738734045	0.6517424616084977	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	0.586389	-0.35027	1.0	0.190513	0.08636092531807	0.448884222736001	0.58638900056614	0.343852059984957	0.043738	0.0264254	0.6517625491761071	positive	False	False	NULL_BOTH	0.6517625491761071	0.6550777787278728	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_ckd_wuttke2019	ret_art_density	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	-0.280383	-1.0	0.44543	0.399269	0.448508827429536	0.900576441746407	-0.280383248147965	0.0786147658420031	0.000398385	0.0264254	0.7933764389021837	negative	False	False	NULL_BOTH	0.7933764389021837	0.7980157611614928	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	1212	1212	7	134943222	136113467	423	-0.174129	-1.0	0.92525	0.66575	0.71033235944355	0.980813563894484	-0.174129054284835	0.030320927546131	0.0158735	0.0264254	0.9072951266796596	negative	False	False	NULL_BOTH	0.9072951266796596	0.9102501270504026	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_ad_kunkle2019	ret_inl_left	sys_ad_kunkle2019	1213	1213	7	136113468	137657459	354	-0.412691	-1.0	0.28061	0.211816	0.203440045620552	0.686251802993994	-0.412690888309901	0.170313769294015	0.00255728	0.00935903	0.6733798815931108	negative	False	False	NULL_BOTH	0.6733798815931108	0.6769429079754601	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	1213	1213	7	136113468	137657459	354	0.0768734	-0.7421	0.93902	0.809983	0.853253521906831	0.995144758317208	0.0768734345856809	0.005909524944999	0.00123735	0.00935903	0.952767200540086	positive	False	False	NULL_BOTH	0.952767200540086	0.9536447049188744	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	1213	1213	7	136113468	137657459	354	-0.512583	-1.0	0.1561	0.129419	0.0866118978077492	0.449123036981227	-0.512582798535953	0.26274112535495	0.00386491	0.00935903	0.587928235424859	negative	False	False	NULL_BOTH	0.587928235424859	0.5914970055799122	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	1213	1213	7	136113468	137657459	354	-0.137155	-0.54967	0.25753	0.475802	0.499659435938811	0.924194576461804	-0.137154602401174	0.0188113849598242	1.00934e-08	1.5083e-05	0.8312341054533509	negative	False	False	NULL_BOTH	0.8312341054533509	0.8348753316248468	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_ckd_wuttke2019	ret_art_tort	sys_ckd_wuttke2019	1213	1213	7	136113468	137657459	354	0.303797	-0.13411	0.82197	0.160402	0.215952557316579	0.702049430019541	0.303796712575393	0.0922924425716161	1.00934e-08	0.000606817	0.6221050272952854	positive	False	False	NULL_BOTH	0.6221050272952854	0.6259064082397003	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	1213	1213	7	136113468	137657459	354	-0.150839	-0.69341	0.35597	0.522828	0.564681797972832	0.947176397692624	-0.150838556929568	0.0227522702565945	0.000304782	1.5083e-05	0.8521291216539051	negative	False	False	NULL_BOTH	0.8521291216539051	0.8559646215156483	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	1213	1213	7	136113468	137657459	354	0.0330191	-0.57393	0.6399	0.899905	0.915620818493345	0.998589793812814	0.0330190853846073	0.0010902599996359	0.000304782	0.000606817	0.9775052089601046	positive	False	False	NULL_BOTH	0.9775052089601046	0.9785454500260898	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	1213	1213	7	136113468	137657459	354	0.290076	-0.24977	1.0	0.272233	0.365671889083764	0.853900485567015	0.290075999584606	0.0841440855350081	0.00367248	1.5083e-05	0.7230307411553069	positive	False	False	NULL_BOTH	0.7230307411553069	0.7278493634666977	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	1213	1213	7	136113468	137657459	354	-0.296857	-1.0	0.33504	0.311898	0.370652164846663	0.856569747470896	-0.296857163797275	0.0881241756977622	0.00367248	0.000606817	0.7474918154595473	negative	False	False	NULL_BOTH	0.7474918154595473	0.7509468548319328	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	-0.152111	-0.66789	0.32095	0.501883	0.543697787559065	0.93826017841685	-0.152111494026979	0.0231379066151197	0.000167059	1.52921e-05	0.8422152034069401	negative	False	False	NULL_BOTH	0.8422152034069401	0.8464074144799706	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	1214	1214	7	137657460	138755107	332	0.084099	-0.46913	0.67876	0.742303	0.773448807316339	0.988509660928656	0.0840989766366249	0.0070726378713276	0.000167059	0.000870129	0.9340653936452314	positive	False	False	NULL_BOTH	0.9340653936452314	0.9362496334672316	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_stroke_megastroke2018	ret_gcipl_left	sys_stroke_megastroke2018	1214	1214	7	137657460	138755107	332	-0.0804662	-0.58476	0.40869	0.71864	0.744561621264968	0.985069600872297	-0.0804662095960148	0.0064748108867497	2.27223e-07	0.000943936	0.9252730725697133	negative	False	False	NULL_BOTH	0.9252730725697133	0.9277450544328736	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_ad_kunkle2019	ret_gcipl_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	-0.460982	-0.91191	-0.0798	0.0189411	0.0275450825310443	0.21946038618662	-0.460981855135051	0.212504270763753	2.27223e-07	1.52921e-05	0.3519468308391608	negative	False	False	NULL_BOTH	0.3519468308391608	0.3525693432258064	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	1214	1214	7	137657460	138755107	332	0.100882	-0.37916	0.61248	0.650282	0.692496096744078	0.977455144245959	0.100882167254203	0.0101772116699048	2.27223e-07	0.000870129	0.9022500534119982	positive	False	False	NULL_BOTH	0.9022500534119982	0.9052083023439399	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_stroke_megastroke2018	ret_inl_left	sys_stroke_megastroke2018	1214	1214	7	137657460	138755107	332	-0.31671	-1.0	0.21812	0.227898	0.313793276418386	0.815655055071027	-0.316710041731595	0.100305250533629	0.000314334	0.000943936	0.6860387170046448	negative	False	False	NULL_BOTH	0.6860387170046448	0.6897029977554792	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_ad_kunkle2019	ret_inl_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	-0.419569	-1.0	0.03966	0.0700187	0.111983774938512	0.510994484611232	-0.419569228435051	0.176038337449584	0.000314334	1.52921e-05	0.4929694959459459	negative	False	False	NULL_BOTH	0.4929694959459459	0.49351126159286596	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	1214	1214	7	137657460	138755107	332	-0.135893	-0.76419	0.42761	0.6023	0.655849561339158	0.971167330969448	-0.135892954288658	0.0184668950252993	0.000314334	0.000870129	0.8849620798872181	negative	False	False	NULL_BOTH	0.8849620798872181	0.8879378143527749	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	0.163741	-0.42134	0.86737	0.547012	0.623520440095882	0.963581343114932	0.163740754346689	0.0268110346340227	0.00825592	1.52921e-05	0.8617081785629593	positive	False	False	NULL_BOTH	0.8617081785629593	0.8655773224917309	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	1214	1214	7	137657460	138755107	332	0.0378065	-0.71925	0.83225	0.901661	0.923261536902111	0.998589793812814	0.0378064969286804	0.0014293312100183	0.00825592	0.000870129	0.9780296176254588	positive	False	False	NULL_BOTH	0.9780296176254588	0.979100034469697	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	-0.180888	-0.93247	0.43608	0.512354	0.598476293215987	0.955989549874175	-0.180887640188057	0.032720338372804	0.010632	1.52921e-05	0.8472921056758774	negative	False	False	NULL_BOTH	0.8472921056758774	0.8513936823256489	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	1214	1214	7	137657460	138755107	332	0.5651	-0.04603	1.0	0.0714249	0.0372489431614044	0.26771481437427	0.565099658916809	0.319337624507894	0.010632	0.000870129	0.495701777154047	positive	False	False	NULL_BOTH	0.495701777154047	0.4964352323431343	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	1214	1214	7	137657460	138755107	332	-0.334126	-0.92963	0.14395	0.159501	0.227214379550026	0.714559507518492	-0.334125636066419	0.111639940676789	0.000135896	0.000108378	0.6207060316344464	negative	False	False	NULL_BOTH	0.6207060316344464	0.6245287297574308	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ad_kunkle2019	ret_macular_total_left	sys_ad_kunkle2019	1214	1214	7	137657460	138755107	332	-0.321718	-0.84206	0.12367	0.153291	0.205395440066873	0.688589838654494	-0.321717605637853	0.103502217777353	0.000135896	1.52921e-05	0.6152670678426052	negative	False	False	NULL_BOTH	0.6152670678426052	0.6191451479071404	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	1214	1214	7	137657460	138755107	332	0.015185	-0.5028	0.5058	0.947191	0.953793705018361	0.998589793812814	0.015185006772896	0.0002305844306929	1.31592e-06	0.000943936	0.9882066732890966	positive	False	False	NULL_BOTH	0.9882066732890966	0.9890340498360058	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	1214	1214	7	137657460	138755107	332	0.355993	-0.19011	1.0	0.196098	0.245196878342581	0.736838526853734	0.355993066872244	0.126731063661106	1.31592e-06	0.0180351	0.6591423096774194	positive	False	False	NULL_BOTH	0.6591423096774194	0.6622605360247532	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_ckd_wuttke2019	ret_art_tort	sys_ckd_wuttke2019	1214	1214	7	137657460	138755107	332	0.196235	-0.23767	0.67642	0.355641	0.4049099165142	0.876979726538124	0.196234783518121	0.038508090262404	1.31592e-06	0.000108378	0.7709036556534508	positive	False	False	NULL_BOTH	0.7709036556534508	0.7747241361908381	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	1214	1214	7	137657460	138755107	332	0.165243	-0.7396	1.0	0.648522	0.709316184330911	0.980813563894484	0.165242644110103	0.0273051314324981	0.0468186	0.000943936	0.9016261020301382	positive	False	False	NULL_BOTH	0.9016261020301382	0.9046785199926968	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_t2d_scott2017	ret_ven_tort	sys_t2d_scott2017	1214	1214	7	137657460	138755107	332	0.425765	-0.5472	1.0	0.323433	0.282768764535558	0.781245616390623	0.425764502858434	0.181275411894289	0.0468186	0.0180351	0.7545427082675092	positive	False	False	NULL_BOTH	0.7545427082675092	0.7581274861437775	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	1214	1214	7	137657460	138755107	332	0.246192	-0.51065	1.0	0.465821	0.523521656700844	0.930405587599366	0.246192444843569	0.0606107198980538	0.0468186	0.000108378	0.8267261915560594	positive	False	False	NULL_BOTH	0.8267261915560594	0.8299576324110672	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	1214	1214	7	137657460	138755107	332	-0.0521799	-0.71514	0.56531	0.848498	0.874070336631783	0.997248480983013	-0.0521799423449777	0.0027227463831252	0.000897953	0.000943936	0.965130188631597	negative	False	False	NULL_BOTH	0.965130188631597	0.9652583517939556	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	1214	1214	7	137657460	138755107	332	-0.807754	-1.0	-0.20186	0.0139726	5.54469962994769e-05	0.0016703879123281	-0.807754100726596	0.652466687240632	0.000897953	0.0180351	0.3331353939339875	negative	True	False	OLD_SIG_NATIVE_NULL	0.3331353939339875	0.3354233012435233	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	1214	1214	7	137657460	138755107	332	-0.382241	-1.0	0.12528	0.131087	0.187188648695464	0.660705311435597	-0.382241213884656	0.146108345592015	0.000897953	0.000108378	0.5896584860335196	negative	False	False	NULL_BOTH	0.5896584860335196	0.5928463789990187	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	1215	1215	7	138755108	140217630	346	-0.156888	-0.99521	0.55151	0.616481	0.689507923031191	0.977044772376596	-0.156887538774881	0.02461369982284	0.00240844	0.00576332	0.8909019437360969	negative	False	False	NULL_BOTH	0.8909019437360969	0.8939479315241402	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	1215	1215	7	138755108	140217630	346	-0.170542	-0.81438	0.38683	0.513712	0.588948465413967	0.954429693192736	-0.170541535487181	0.0290844153263252	0.00240844	5.28019e-05	0.8478255820821441	negative	False	False	NULL_BOTH	0.8478255820821441	0.8518634869200752	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_stroke_megastroke2018	ret_gcipl_left	sys_stroke_megastroke2018	1215	1215	7	138755108	140217630	346	-0.377722	-1.0	0.20307	0.176885	0.209885984367933	0.69528493836683	-0.377722410610779	0.142674219477618	0.000126757	0.00547858	0.6365129110238352	negative	False	False	NULL_BOTH	0.6365129110238352	0.6404013718211972	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_ad_kunkle2019	ret_gcipl_left	sys_ad_kunkle2019	1215	1215	7	138755108	140217630	346	-0.244931	-1.0	0.35542	0.382006	0.476179613612933	0.913958388547136	-0.244931441355541	0.059991410964503	0.000126757	0.00576332	0.7856455055710306	negative	False	False	NULL_BOTH	0.7856455055710306	0.7892029450588974	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	1215	1215	7	138755108	140217630	346	0.557615	0.107	1.0	0.017314	0.0132864491065074	0.134643111826471	0.557615302140455	0.310934825181191	0.000126757	5.28019e-05	0.3478461165671642	positive	False	False	NULL_BOTH	0.3478461165671642	0.34827866888694126	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	1215	1215	7	138755108	140217630	346	0.125447	-0.503	0.83112	0.65286	0.718343013910351	0.982782592245727	0.125447423556843	0.0157370560770499	0.000112019	0.00576332	0.9024160151901368	positive	False	False	NULL_BOTH	0.9024160151901368	0.9053302716437776	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	1215	1215	7	138755108	140217630	346	0.145599	-0.34143	0.66831	0.528688	0.574037837979463	0.949573284418285	0.145598949898178	0.0211990542114521	0.000112019	5.28019e-05	0.8544055898558658	positive	False	False	NULL_BOTH	0.8544055898558658	0.8582332705899016	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	1215	1215	7	138755108	140217630	346	0.616933	0.12965	1.0	0.0160556	0.0048327022507594	0.0634749043524113	0.616932701076506	0.380605957657554	0.02257	1.76467e-10	0.3444579515738499	positive	False	False	NULL_BOTH	0.3444579515738499	0.3452427245778611	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ad_kunkle2019	ret_macular_total_left	sys_ad_kunkle2019	1215	1215	7	138755108	140217630	346	-0.0351032	-1.0	0.98817	0.923518	0.943362262592385	0.998589793812814	-0.0351032347527348	0.0012322370901055	0.02257	0.00576332	0.9835583128256512	negative	False	False	NULL_BOTH	0.9835583128256512	0.984275080438927	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	1215	1215	7	138755108	140217630	346	-0.458783	-1.0	-0.00043	0.0520881	0.0716419643221937	0.401264467538999	-0.458782880838081	0.210481731750089	8.55124e-09	0.00547858	0.4537054728580771	negative	False	False	NULL_BOTH	0.4537054728580771	0.45453992617424244	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
